Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Light;Magnetic_x;Magnetic_y;Magnetic_z;Proximity;Latitude;Longitude;Elevation;Speed
20211011_190144.0;-1.168;-0.537;8.795;0.018;-0.007;0.018;147.2;-38.869;6.431;-61.500;5.0;-32.92111;-60.68096;34.4;26.9
20211011_190144.5;-0.370;-0.769;9.188;-0.003;0.019;0.023;147.2;-38.063;8.156;-60.900;5.0;-32.92116;-60.68091;34.5;25.8
20211011_190145.0;-1.055;-1.636;9.092;0.075;-0.023;-0.008;147.2;-38.663;9.113;-60.431;5.0;-32.92122;-60.68087;34.8;24.5
20211011_190145.5;-0.207;-0.791;9.688;0.019;-0.006;0.009;147.2;-39.469;7.388;-61.331;5.0;-32.92122;-60.68087;34.8;24.5
20211011_190146.0;-0.382;-0.848;9.619;-0.046;0.003;-0.007;147.2;-36.900;8.119;-59.063;5.0;-32.92127;-60.68085;33.5;23.7
20211011_190146.5;-0.394;-1.708;9.705;-0.010;0.009;0.005;133.3;-38.288;6.563;-60.113;5.0;-32.92127;-60.68085;33.5;23.7
20211011_190147.0;-1.034;0.124;10.090;-0.040;-0.007;0.001;133.3;-39.788;8.175;-61.331;5.0;-32.92132;-60.68082;32.2;22.9
20211011_190147.5;-0.379;0.357;10.203;0.030;0.005;0.002;133.3;-37.894;7.838;-59.981;5.0;-32.92132;-60.68082;32.2;22.9
20211011_190148.0;-0.317;0.261;10.225;-0.015;0.004;-0.003;133.3;-37.875;6.731;-61.219;5.0;-32.92137;-60.68078;31.3;26.0
20211011_190148.5;-0.480;0.290;9.623;-0.020;-0.013;0.004;133.3;-39.731;6.919;-60.094;5.0;-32.92137;-60.68078;31.3;26.0
20211011_190149.0;-0.387;-0.537;9.808;-0.017;-0.017;-0.003;133.3;-38.288;6.094;-60.581;5.0;-32.92143;-60.68074;29.9;29.6
20211011_190149.5;-0.777;-0.750;9.533;0.002;-0.019;-0.002;133.3;-38.138;5.944;-60.431;5.0;-32.92143;-60.68074;29.9;29.6
20211011_190150.0;-0.255;-1.054;10.057;-0.003;-0.007;0.004;133.3;-38.213;8.625;-61.519;5.0;-32.92148;-60.68069;30.0;29.1
20211011_190150.5;0.054;-1.159;9.420;-0.039;0.030;-0.005;133.3;-39.038;7.688;-60.113;5.0;-32.92148;-60.68069;30.0;29.1
20211011_190151.0;0.080;-1.407;9.968;-0.018;0.056;-0.005;148.7;-38.756;7.369;-60.113;5.0;-32.92155;-60.68064;30.4;28.1
20211011_190151.5;-0.020;-0.989;9.430;0.012;0.047;-0.008;148.7;-38.306;6.881;-59.813;5.0;-32.92155;-60.68064;30.4;28.1
20211011_190152.0;-0.447;-1.071;9.851;-0.006;-0.009;-0.019;148.7;-37.444;7.181;-59.681;5.0;-32.92161;-60.68060;31.3;26.4
20211011_190152.5;0.308;-1.028;9.554;-0.002;-0.003;-0.013;148.7;-38.381;9.263;-61.369;5.0;-32.92161;-60.68060;31.3;26.4
20211011_190153.0;0.428;-1.071;9.396;-0.021;0.028;-0.034;132.6;-38.006;6.881;-59.813;5.0;-32.92167;-60.68055;31.7;25.0
20211011_190153.5;-0.059;-1.510;10.110;0.003;-0.007;-0.031;120.1;-35.869;6.844;-60.638;5.0;-32.92167;-60.68055;31.7;25.0
20211011_190154.0;0.025;-2.316;9.872;-0.016;0.007;-0.009;108.2;-35.850;6.525;-62.513;5.0;-32.92171;-60.68051;30.8;22.6
20211011_190154.5;-0.384;-1.234;9.901;0.014;-0.009;0.011;108.2;-35.438;7.313;-60.956;5.0;-32.92171;-60.68051;30.8;22.6
20211011_190155.0;-0.063;-1.651;9.521;-0.020;-0.040;0.037;108.2;-36.000;6.375;-61.575;5.0;-32.92176;-60.68048;31.5;19.0
20211011_190156.0;-0.162;-1.723;9.430;0.003;-0.014;0.028;108.2;-36.000;6.375;-61.575;5.0;-32.92176;-60.68048;31.5;19.0
20211011_190156.5;0.044;-1.332;10.101;0.017;-0.030;0.037;108.2;-35.888;7.631;-61.425;5.0;-32.92180;-60.68045;32.1;15.6
20211011_190157.0;-0.521;-1.116;9.968;-0.009;-0.011;0.001;108.2;-31.594;3.150;-64.313;5.0;-32.92180;-60.68045;32.1;15.6
20211011_190157.5;-0.255;-0.803;9.389;-0.003;-0.036;0.004;108.2;-30.525;5.494;-64.331;5.0;-32.92183;-60.68043;32.4;13.8
20211011_190158.0;-0.358;-0.812;9.698;0.019;0.011;0.004;108.2;-32.775;9.319;-61.650;5.0;-32.92183;-60.68043;32.4;13.8
20211011_190158.5;-0.083;-0.910;10.196;0.012;0.001;0.010;108.2;-36.938;8.925;-60.938;5.0;-32.92185;-60.68041;32.5;13.0
20211011_190159.0;0.248;-0.702;9.829;0.039;0.020;0.017;98.3;-39.694;10.219;-59.625;5.0;-32.92185;-60.68041;32.5;13.0
20211011_190159.5;-0.207;-0.180;9.791;-0.006;-0.002;0.013;98.3;-40.163;6.600;-60.844;5.0;-32.92188;-60.68039;32.3;12.3
20211011_190200.0;-0.444;-0.201;9.695;0.006;-0.063;-0.004;88.0;-39.694;5.025;-60.863;5.0;-32.92188;-60.68039;32.3;12.3
20211011_190200.5;-0.741;0.646;9.583;-0.020;0.026;-0.004;78.3;-38.888;6.750;-62.588;5.0;-32.92191;-60.68036;32.2;13.8
20211011_190201.0;-0.564;-0.072;9.054;0.010;0.049;0.005;78.3;-37.294;6.863;-60.600;5.0;-32.92191;-60.68036;32.2;13.8
20211011_190201.5;-0.054;-0.587;10.565;0.002;0.019;0.001;78.3;-38.663;9.413;-59.644;5.0;-32.92194;-60.68034;32.1;16.6
20211011_190202.0;-0.420;-1.270;9.951;0.002;-0.009;-0.008;88.2;-42.506;8.381;-59.100;5.0;-32.92194;-60.68034;32.1;16.6
20211011_190202.5;-0.511;-0.841;9.755;0.003;0.026;0.004;99.3;-42.544;4.744;-60.019;5.0;-32.92198;-60.68031;33.0;16.3
20211011_190203.0;-0.346;0.098;10.385;0.017;-0.020;0.031;99.3;-38.981;5.794;-59.794;5.0;-32.92198;-60.68031;33.0;16.3
20211011_190203.5;-0.097;-0.661;8.967;0.007;-0.072;0.045;110.8;-37.575;6.881;-59.044;5.0;-32.92202;-60.68028;33.4;17.2
20211011_190204.0;1.374;-1.861;9.056;0.004;0.025;0.027;110.8;-38.156;6.731;-59.963;5.0;-32.92202;-60.68028;33.4;17.2
20211011_190204.5;0.768;-1.601;10.984;0.015;0.019;0.030;123.1;-39.488;8.175;-58.538;5.0;-32.92205;-60.68025;32.3;15.7
20211011_190205.0;1.127;-1.044;8.948;0.013;-0.030;-0.021;123.1;-38.588;6.731;-59.175;5.0;-32.92205;-60.68025;32.3;15.7
20211011_190205.5;-0.320;-0.257;9.904;-0.034;-0.123;-0.024;123.1;-36.563;6.544;-57.825;5.0;-32.92208;-60.68023;32.4;13.9
20211011_190206.0;-0.262;0.318;10.054;0.001;-0.035;0.005;123.1;-38.531;5.156;-59.175;5.0;-32.92208;-60.68023;32.4;13.9
20211011_190206.5;-0.186;-0.774;9.992;0.005;-0.017;0.000;123.1;-38.363;9.263;-58.575;5.0;-32.92212;-60.68020;32.8;15.9
20211011_190207.0;0.267;-0.750;9.923;0.001;0.001;-0.008;123.1;-39.656;9.131;-60.394;5.0;-32.92212;-60.68020;32.8;15.9
20211011_190207.5;0.119;0.211;9.889;0.035;0.039;-0.003;123.1;-38.944;9.431;-59.963;5.0;-32.92215;-60.68016;33.8;16.4
20211011_190208.0;0.238;0.227;9.815;-0.012;0.023;0.010;123.1;-43.163;10.913;-60.788;5.0;-32.92215;-60.68016;33.8;16.4
20211011_190208.5;-0.020;-0.965;9.961;-0.012;-0.011;-0.001;123.1;-42.863;5.700;-62.963;5.0;-32.92218;-60.68014;33.7;18.5
20211011_190209.0;0.099;-0.158;10.050;-0.011;-0.032;-0.016;123.1;-43.688;4.294;-61.238;5.0;-32.92218;-60.68014;33.7;18.5
20211011_190209.5;-0.379;0.022;9.449;-0.009;-0.045;-0.017;123.1;-45.338;-2.306;-55.275;5.0;-32.92222;-60.68012;33.1;18.6
20211011_190210.0;0.245;-0.365;10.903;0.066;-0.042;0.001;123.1;-49.125;23.644;-52.444;5.0;-32.92222;-60.68012;33.1;18.6
20211011_190210.5;0.584;-0.381;10.122;-0.058;0.024;0.006;123.1;-41.513;8.681;-62.531;5.0;-32.92226;-60.68008;33.6;20.0
20211011_190211.0;0.608;-0.501;9.427;0.008;0.070;-0.012;123.1;-39.619;7.538;-61.481;5.0;-32.92226;-60.68008;33.6;20.0
20211011_190211.5;0.624;0.199;8.802;-0.002;0.067;0.007;123.1;-40.050;7.556;-61.781;5.0;-32.92231;-60.68004;33.3;22.4
20211011_190212.0;-0.135;0.122;9.887;0.005;0.023;-0.015;123.1;-38.831;9.750;-65.231;5.0;-32.92231;-60.68004;33.3;22.4
20211011_190212.5;-0.368;0.239;9.877;-0.026;-0.001;-0.015;123.1;-37.331;8.138;-61.706;5.0;-32.92236;-60.68001;33.4;24.0
20211011_190213.0;0.032;-0.882;9.916;-0.024;0.015;0.002;123.1;-37.294;6.863;-60.919;5.0;-32.92236;-60.68001;33.4;24.0
20211011_190213.5;-1.225;-0.855;10.180;-0.037;0.016;0.032;123.1;-37.013;6.713;-60.000;5.0;-32.92242;-60.67997;33.4;25.8
20211011_190214.0;-0.638;-0.228;10.433;0.020;0.001;0.017;110.9;-36.600;7.650;-59.850;5.0;-32.92242;-60.67997;33.4;25.8
20211011_190214.5;-0.387;-0.970;9.963;-0.006;0.003;0.012;110.9;-38.044;7.669;-60.600;5.0;-32.92247;-60.67992;33.3;25.9
20211011_190215.0;-0.308;-0.798;9.803;0.013;-0.028;-0.026;110.9;-37.875;7.200;-60.431;5.0;-32.92247;-60.67992;33.3;25.9
20211011_190215.5;-0.401;-0.367;9.698;-0.000;-0.028;-0.016;110.9;-37.463;7.200;-62.625;5.0;-32.92253;-60.67988;33.7;26.0
20211011_190216.0;-0.183;-0.647;9.631;-0.013;0.008;0.012;110.9;-37.031;7.500;-60.000;5.0;-32.92253;-60.67988;33.7;26.0
20211011_190216.5;-0.535;-0.676;9.820;0.015;-0.003;-0.004;123.6;-36.300;7.163;-61.556;5.0;-32.92258;-60.67983;34.3;26.4
20211011_190217.0;-0.360;-0.338;9.813;0.023;-0.013;-0.005;123.6;-36.731;7.181;-58.913;5.0;-32.92258;-60.67983;34.3;26.4
20211011_190217.5;-0.437;-0.599;10.021;-0.028;0.006;0.034;123.6;-37.313;7.350;-61.688;5.0;-32.92263;-60.67979;34.9;27.1
20211011_190218.0;-0.736;-0.544;9.750;-0.010;-0.007;0.014;123.6;-37.594;7.350;-59.044;5.0;-32.92263;-60.67979;34.9;27.1
20211011_190218.5;-0.506;-0.271;10.292;0.027;0.001;0.012;123.6;-38.869;6.431;-59.944;5.0;-32.92269;-60.67974;35.1;27.4
20211011_190219.0;-0.667;-0.216;9.805;-0.026;-0.032;0.010;112.2;-40.369;8.663;-59.606;5.0;-32.92269;-60.67974;35.1;27.4
20211011_190219.5;-0.516;-0.194;9.365;0.004;0.007;-0.004;99.2;-36.731;7.181;-60.469;5.0;-32.92275;-60.67969;35.5;28.8
20211011_190220.0;-0.176;-0.460;9.185;-0.008;-0.036;-0.009;99.2;-37.894;7.819;-59.194;5.0;-32.92275;-60.67969;35.5;28.8
20211011_190220.5;-0.193;-0.805;9.561;0.015;0.050;-0.004;110.8;-37.631;8.138;-61.388;5.0;-32.92281;-60.67965;34.9;29.1
20211011_190221.0;-0.521;-0.805;9.669;0.018;0.001;0.001;110.8;-38.738;6.900;-61.350;5.0;-32.92281;-60.67965;34.9;29.1
20211011_190221.5;-0.597;-0.793;9.473;0.009;0.004;-0.008;123.8;-39.019;6.581;-60.563;5.0;-32.92287;-60.67960;35.1;28.9
20211011_190222.0;-0.497;-1.176;10.083;0.014;0.021;-0.006;123.8;-37.913;8.306;-60.750;5.0;-32.92287;-60.67960;35.1;28.9
20211011_190222.5;-0.262;-1.361;9.475;-0.006;-0.023;-0.003;123.8;-37.950;9.094;-61.219;5.0;-32.92293;-60.67956;35.2;27.8
20211011_190223.0;-0.181;-1.088;9.767;-0.006;-0.000;0.004;123.8;-38.344;8.475;-59.813;5.0;-32.92293;-60.67956;35.2;27.8
20211011_190223.5;-0.243;-0.951;9.444;0.016;0.033;-0.003;123.8;-39.319;7.538;-58.856;5.0;-32.92298;-60.67951;35.1;26.6
20211011_190224.0;-0.121;-1.104;10.026;0.031;-0.023;-0.013;123.8;-38.719;6.581;-59.794;5.0;-32.92298;-60.67951;35.1;26.6
20211011_190224.5;-0.102;-1.217;10.218;-0.042;-0.005;-0.018;123.8;-37.331;7.669;-60.919;5.0;-32.92304;-60.67947;34.5;25.6
20211011_190225.0;-0.475;-1.431;10.151;0.034;0.011;0.010;123.8;-38.325;7.688;-60.581;5.0;-32.92304;-60.67947;34.5;25.6
20211011_190225.5;-0.624;-2.118;9.786;-0.007;-0.011;-0.002;123.8;-37.913;8.306;-59.194;5.0;-32.92310;-60.67943;34.8;24.5
20211011_190226.0;-0.435;-1.938;9.322;0.010;0.004;-0.001;123.8;-37.050;8.288;-60.769;5.0;-32.92310;-60.67943;34.8;24.5
20211011_190226.5;-0.746;-2.082;9.444;0.007;-0.008;-0.016;112.3;-38.906;7.838;-60.413;5.0;-32.92314;-60.67939;35.3;20.1
20211011_190227.0;-0.810;-1.646;9.322;-0.018;-0.044;-0.008;112.3;-38.025;7.350;-60.600;5.0;-32.92314;-60.67939;35.3;20.1
20211011_190227.5;-0.497;-1.450;9.975;-0.005;0.005;0.009;112.3;-35.869;7.313;-60.169;5.0;-32.92318;-60.67936;35.8;16.1
20211011_190228.0;-0.028;-1.529;9.525;0.006;0.016;-0.002;112.3;-38.756;7.688;-60.581;5.0;-32.92318;-60.67936;35.8;16.1
20211011_190228.5;-0.427;-1.929;9.559;0.006;-0.028;-0.015;112.3;-37.238;4.669;-61.388;5.0;-32.92321;-60.67934;35.2;13.5
20211011_190229.0;-0.147;-2.043;9.825;0.001;0.034;-0.012;112.3;-36.638;8.906;-58.613;5.0;-32.92321;-60.67934;35.2;13.5
20211011_190229.5;-0.097;-1.500;9.343;-0.009;0.002;-0.005;112.3;-37.481;8.606;-59.213;5.0;-32.92323;-60.67932;35.2;9.2
20211011_190230.0;-0.035;-1.634;9.853;-0.005;-0.006;0.003;112.3;-37.650;8.925;-60.919;5.0;-32.92323;-60.67932;35.2;9.2
20211011_190230.5;-0.260;-2.020;9.743;-0.002;-0.012;-0.003;125.4;-36.919;8.438;-60.150;5.0;-32.92325;-60.67931;35.3;6.3
20211011_190231.0;-0.296;-1.517;9.513;0.002;-0.006;-0.006;125.4;-37.631;8.456;-60.919;5.0;-32.92325;-60.67931;35.3;6.3
20211011_190231.5;-0.250;-1.438;9.568;0.002;-0.004;-0.003;125.4;-37.631;8.138;-60.919;5.0;-32.92326;-60.67930;35.4;2.7
20211011_190232.0;-0.217;-0.688;9.631;-0.003;0.001;-0.002;125.4;-36.600;7.331;-60.169;5.0;-32.92326;-60.67930;35.4;2.7
20211011_190232.5;-0.226;-0.640;9.674;0.001;-0.001;0.000;125.4;-38.063;8.156;-60.600;5.0;-32.92326;-60.67930;35.3;0.6
20211011_190233.0;-0.257;-0.678;9.796;-0.001;0.000;0.002;125.4;-37.894;7.519;-62.306;5.0;-32.92326;-60.67930;35.3;0.6
20211011_190233.5;-0.245;-0.642;9.779;0.001;0.001;-0.001;125.4;-37.013;7.181;-59.213;5.0;-32.92326;-60.67930;35.2;0.0
20211011_190234.0;-0.212;-0.625;9.623;-0.000;0.001;-0.001;125.4;-38.775;8.475;-61.350;5.0;-32.92326;-60.67930;35.2;0.0
20211011_190234.5;-0.209;-0.649;9.698;-0.001;-0.000;0.000;125.4;-37.331;8.138;-59.363;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190235.0;-0.253;-0.700;9.817;-0.000;0.003;0.000;125.4;-37.425;6.713;-59.213;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190235.5;-0.176;-0.664;9.729;-0.002;0.003;0.002;125.4;-36.338;8.269;-60.488;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190236.0;-0.257;-0.693;9.841;0.001;0.001;0.000;125.4;-37.331;7.669;-60.619;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190236.5;-0.284;-0.688;9.817;0.002;-0.001;-0.002;125.4;-37.556;5.775;-60.131;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190237.0;-0.241;-0.625;9.650;0.001;-0.001;-0.001;125.4;-36.619;8.119;-60.938;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190237.5;-0.207;-0.681;9.703;0.000;-0.003;-0.001;125.4;-35.606;7.781;-60.806;5.0;-32.92326;-60.67930;35.2;0.0
20211011_190238.0;-0.238;-0.678;9.707;0.001;-0.001;0.000;125.4;-36.881;7.650;-59.063;5.0;-32.92326;-60.67930;35.2;0.0
20211011_190238.5;-0.262;-0.707;9.762;-0.000;0.001;0.000;125.4;-36.938;8.925;-61.406;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190239.0;-0.260;-0.678;9.786;-0.001;0.001;0.000;125.4;-36.881;7.331;-61.388;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190239.5;-0.236;-0.697;9.784;-0.001;-0.000;-0.001;125.4;-39.038;7.688;-59.794;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190240.0;-0.202;-0.640;9.686;-0.001;0.003;0.001;113.9;-37.313;7.669;-60.150;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190240.5;-0.195;-0.630;9.597;0.001;0.001;-0.001;113.9;-36.319;7.481;-59.700;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190241.0;-0.233;-0.647;9.652;-0.000;-0.000;0.000;113.9;-38.925;8.325;-61.500;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190241.5;-0.205;-0.633;9.619;0.001;-0.001;-0.001;113.9;-36.656;9.225;-60.169;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190242.0;-0.262;-0.688;9.801;0.000;0.001;-0.000;113.9;-36.863;6.544;-60.150;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190242.5;-0.186;-0.637;9.609;-0.000;-0.003;-0.001;113.9;-36.150;6.544;-60.938;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190243.0;-0.257;-0.654;9.762;0.000;-0.004;-0.001;113.9;-38.025;7.350;-59.344;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190243.5;-0.221;-0.700;9.760;0.001;-0.000;-0.001;113.9;-35.588;7.163;-60.806;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190244.0;-0.250;-0.697;9.760;-0.001;-0.001;0.000;113.9;-38.306;6.881;-60.900;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190244.5;-0.238;-0.700;9.810;-0.000;0.000;-0.000;126.6;-37.031;7.500;-60.469;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190245.0;-0.212;-0.673;9.784;-0.000;-0.003;0.000;126.6;-37.294;6.863;-60.919;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190245.5;-0.236;-0.683;9.834;0.001;0.000;0.000;126.6;-38.063;8.156;-60.131;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190246.0;-0.236;-0.695;9.810;0.000;-0.001;0.001;126.6;-38.138;5.944;-61.200;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190246.5;-0.202;-0.635;9.741;-0.000;-0.000;-0.000;126.6;-37.613;8.138;-59.363;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190247.0;-0.217;-0.621;9.640;-0.001;0.001;0.000;126.6;-36.581;6.863;-61.406;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190247.5;-0.214;-0.633;9.643;-0.003;0.007;0.001;126.6;-36.319;7.481;-59.700;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190248.0;-0.207;-0.671;9.676;0.000;-0.001;-0.000;126.6;-36.844;6.075;-61.706;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190248.5;-0.284;-0.683;9.793;0.000;-0.000;-0.001;126.6;-36.675;5.119;-62.644;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190249.0;-0.250;-0.709;9.889;0.000;0.000;-0.000;126.6;-34.875;7.144;-60.506;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190249.5;-0.250;-0.669;9.870;0.001;0.001;-0.000;126.6;-35.438;7.313;-60.956;5.0;-32.92326;-60.67930;35.3;0.0
20211011_190250.0;-0.250;-0.697;9.861;-0.000;0.001;0.001;126.6;-36.619;8.438;-60.619;5.0;-32.92326;-60.67928;37.6;0.0
20211011_190250.5;-0.241;-0.652;9.810;-0.002;-0.001;0.001;126.6;-36.750;7.500;-60.788;5.0;-32.92326;-60.67928;37.6;0.0
20211011_190251.0;-0.224;-0.570;9.623;-0.001;-0.000;-0.001;126.6;-37.294;6.863;-61.688;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190251.5;-0.209;-0.606;9.667;0.000;-0.003;-0.001;126.6;-36.900;7.650;-62.475;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190252.0;-0.229;-0.628;9.640;-0.000;-0.001;-0.002;126.6;-37.594;6.881;-60.600;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190252.5;-0.212;-0.625;9.662;0.000;0.002;0.000;126.6;-37.294;6.863;-60.150;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190253.0;-0.190;-0.642;9.556;-0.001;0.002;0.000;126.6;-37.031;7.500;-60.469;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190253.5;-0.209;-0.652;9.643;0.001;-0.003;-0.001;126.6;-36.881;7.331;-60.150;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190254.0;-0.217;-0.616;9.595;-0.001;-0.001;-0.000;126.6;-36.263;5.906;-60.788;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190254.5;-0.205;-0.666;9.669;0.002;-0.005;-0.002;126.6;-38.363;8.944;-62.138;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190255.0;-0.248;-0.688;9.784;-0.001;0.001;0.000;126.6;-37.294;6.563;-62.475;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190255.5;-0.257;-0.676;9.793;-0.000;0.003;-0.002;126.6;-36.919;8.438;-61.406;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190256.0;-0.267;-0.635;9.585;-0.000;0.001;0.001;126.6;-37.463;7.500;-59.213;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190256.5;-0.250;-0.704;9.901;-0.001;0.001;-0.000;126.6;-37.050;8.288;-60.769;5.0;-32.92325;-60.67928;37.6;0.0
20211011_190257.0;-0.262;1.629;9.923;0.011;-0.002;0.001;126.6;-36.750;7.800;-59.700;5.0;-32.92325;-60.67928;36.8;0.0
20211011_190257.5;-0.248;2.611;9.786;0.020;0.011;-0.000;126.6;-37.631;8.456;-60.600;5.0;-32.92325;-60.67928;36.8;0.0
20211011_190258.0;-0.169;1.157;9.602;-0.016;0.019;0.009;126.6;-36.750;7.500;-60.469;5.0;-32.92327;-60.67927;36.5;10.0
20211011_190258.5;-0.456;0.987;9.789;0.000;0.008;0.014;126.6;-37.313;7.350;-59.831;5.0;-32.92327;-60.67927;36.5;10.0
20211011_190259.0;-0.178;-0.800;9.406;-0.041;0.026;0.013;126.6;-37.031;7.819;-60.000;5.0;-32.92330;-60.67925;36.7;15.7
20211011_190259.5;-0.277;-0.846;9.561;-0.001;0.029;0.005;126.6;-37.463;7.819;-60.450;5.0;-32.92330;-60.67925;36.7;15.7
20211011_190300.0;-0.308;0.836;9.918;-0.064;-0.039;-0.005;126.6;-37.556;5.775;-61.688;5.0;-32.92333;-60.67922;36.4;16.9
20211011_190301.0;0.320;1.222;10.254;0.011;-0.012;-0.007;126.6;-38.025;6.881;-61.688;5.0;-32.92333;-60.67922;36.4;16.9
20211011_190301.5;0.164;0.680;9.825;-0.006;0.034;-0.034;126.6;-38.175;7.200;-59.963;5.0;-32.92337;-60.67919;36.0;21.6
20211011_190302.0;-0.135;0.980;10.127;-0.004;-0.017;-0.045;126.6;-38.775;8.156;-59.325;5.0;-32.92337;-60.67919;36.0;21.6
20211011_190302.5;0.107;0.699;9.588;-0.013;-0.053;-0.014;126.6;-36.731;7.181;-58.444;5.0;-32.92342;-60.67916;35.1;26.9
20211011_190303.0;-0.888;-0.707;9.389;-0.025;0.001;0.004;126.6;-39.000;6.113;-60.094;5.0;-32.92342;-60.67916;35.1;26.9
20211011_190303.5;-0.224;0.124;10.042;0.019;-0.024;0.020;126.6;-37.875;7.200;-60.750;5.0;-32.92348;-60.67912;35.1;28.3
20211011_190304.0;-0.006;0.249;9.851;0.017;0.011;0.019;126.6;-36.863;6.863;-59.850;5.0;-32.92348;-60.67912;35.1;28.3
20211011_190304.5;-0.696;0.788;8.890;-0.016;-0.006;0.000;126.6;-38.588;6.731;-59.963;5.0;-32.92355;-60.67906;34.9;30.3
20211011_190305.0;0.150;0.474;10.021;0.010;0.005;0.005;126.6;-38.344;8.475;-60.581;5.0;-32.92355;-60.67906;34.9;30.3
20211011_190305.5;-0.004;0.235;10.028;-0.012;0.016;0.009;126.6;-38.663;9.113;-60.431;5.0;-32.92361;-60.67900;35.4;33.8
20211011_190306.0;-0.269;0.340;10.383;0.015;0.017;0.001;126.6;-38.025;7.350;-59.813;5.0;-32.92361;-60.67900;35.4;33.8
20211011_190306.5;-0.703;0.342;9.758;-0.038;-0.039;-0.011;126.6;-36.694;5.606;-61.856;5.0;-32.92369;-60.67895;35.0;37.6
20211011_190307.0;-0.473;-0.434;9.810;-0.058;-0.029;-0.011;126.6;-37.313;7.669;-60.150;5.0;-32.92369;-60.67895;35.0;37.6
20211011_190307.5;0.349;-0.642;8.292;-0.023;0.076;-0.009;126.6;-36.713;6.694;-60.000;5.0;-32.92377;-60.67889;34.5;39.8
20211011_190308.0;0.284;-0.122;9.640;-0.054;-0.017;-0.011;126.6;-35.475;8.100;-60.956;5.0;-32.92377;-60.67889;34.5;39.8
20211011_190308.5;-0.023;-0.127;9.011;-0.054;-0.097;-0.016;126.6;-36.694;5.906;-60.469;5.0;-32.92386;-60.67882;34.1;40.1
20211011_190309.0;0.238;0.328;9.612;-0.017;-0.023;-0.014;126.6;-36.225;4.331;-61.256;5.0;-32.92386;-60.67882;34.1;40.1
20211011_190309.5;-0.090;-0.475;10.192;0.001;-0.003;0.018;126.6;-36.244;5.119;-60.469;5.0;-32.92394;-60.67875;34.2;42.5
20211011_190310.0;-0.305;-0.910;10.304;0.013;-0.008;-0.005;126.6;-38.906;7.838;-60.413;5.0;-32.92394;-60.67875;34.2;42.5
20211011_190310.5;0.044;-0.997;9.319;0.000;0.079;0.014;126.6;-36.619;8.119;-60.938;5.0;-32.92403;-60.67868;34.6;42.6
20211011_190311.0;-0.928;-0.884;9.365;-0.014;-0.021;-0.024;126.6;-37.331;8.138;-61.706;5.0;-32.92403;-60.67868;34.6;42.6
20211011_190311.5;-0.607;-1.222;9.226;-0.001;0.019;-0.001;126.6;-36.319;7.800;-60.019;5.0;-32.92412;-60.67861;34.9;41.8
20211011_190312.0;-0.427;-0.987;9.712;0.016;0.027;0.011;126.6;-37.050;7.819;-61.856;5.0;-32.92412;-60.67861;34.9;41.8
20211011_190312.5;-1.036;-0.652;9.087;-0.038;-0.017;0.007;126.6;-38.063;8.156;-61.369;5.0;-32.92421;-60.67854;35.4;40.5
20211011_190313.0;-0.317;-0.922;9.652;0.042;-0.019;0.008;126.6;-38.325;7.669;-60.113;5.0;-32.92421;-60.67854;35.4;40.5
